Family,Genus,Species,Abundance,Locality,Province/Territory,Ecozone,Side,Latitude,Longitude,Moisture_Regime,Replicate,Date,Trapping_Method
Sciomyzidae,Tetanocera,Tetanocera spririfera,1,Tombstone_Mountains,YT,SA,W,64.57942,-138.28212,Wet,3,24-27.vi.2011,PanTrap
Sciomyzidae,Tetanocera,Tetanocera spririfera,1,Tombstone_Mountains,YT,SA,W,64.57942,-138.28212,Wet,3,27.vi-01.vii.2011,PanTrap
Sciomyzidae,Tetanocera,Tetanocera spririfera,2,Tombstone_Mountains,YT,SA,W,64.57942,-138.28212,Wet,3,24.vi.2011,Sweep
Chloropidae,Thaumatomyia,Thaumatomyia trifasciata (Zett),1,Tombstone_Mountains,YT,SA,W,64.57942,-138.28212,Wet,3,27.vi-01.vii.2011,MalaiseTrap
Clusiidae,Clusiodes,Clusiodes ater,4,Yellowknife,NT,NB,W,62.5107,-113.39479,Mesic,1,7-11.vi.2011,MalaiseTrap
Clusiidae,Clusiodes,Clusiodes clandestinus,3,Yellowknife,NT,NB,W,62.5107,-113.39479,Mesic,1,7-11.vi.2011,MalaiseTrap
Chloropidae,Conioscinella ,Conioscinella sp. A,40,Yellowknife,NT,NB,W,62.5107,-113.39479,Mesic,1,7-11.vi.2011,PanTrap
Chloropidae,Conioscinella ,Conioscinella sp. A,62,Yellowknife,NT,NB,W,62.5107,-113.39479,Mesic,1,11-15.vi.2011,PanTrap
Chloropidae,Conioscinella ,Conioscinella sp. A,39,Yellowknife,NT,NB,W,62.5107,-113.39479,Mesic,1,15-18.vi.2011,PanTrap
Chloropidae,Dasyopa,Dasyopa sp. A,1,Yellowknife,NT,NB,W,62.5107,-113.39479,Mesic,1,11-15.vi.2011,PanTrap
Milichiidae,Neophyllomyza,Neophyllomyza quadricornis,1,Yellowknife,NT,NB,W,62.5107,-113.39479,Mesic,1,7-11.vi.2011,PanTrap
Chloropidae,Oscinella,Oscinella sp. A,1,Yellowknife,NT,NB,W,62.5107,-113.39479,Mesic,1,15-18.vi.2011,PanTrap
Chloropidae,Oscinella,Oscinella sp. D,2,Yellowknife,NT,NB,W,62.5107,-113.39479,Mesic,1,15-18.vi.2011,PanTrap
Sphaeroceridae,Pseudocollinella,Pseudocollinella sp. C,1,Yellowknife,NT,NB,W,62.5107,-113.39479,Mesic,1,7-11.vi.2011,MalaiseTrap
Heleomyzidae,Suillia,Suillia apicalis,2,Yellowknife,NT,NB,W,62.5107,-113.39479,Mesic,1,7-11.vi.2011,MalaiseTrap
Chloropidae,Thaumatomyia,Thaumatomyia annulata (Walker),1,Yellowknife,NT,NB,W,62.5107,-113.39479,Mesic,1,7-11.vi.2011,MalaiseTrap
Chloropidae,Tricimba,Tricimba cincta,3,Yellowknife,NT,NB,W,62.5107,-113.39479,Mesic,1,7-11.vi.2011,MalaiseTrap
Chloropidae,Tricimba,Tricimba melamonolica,1,Yellowknife,NT,NB,W,62.5107,-113.39479,Mesic,1,7-11.vi.2011,MalaiseTrap
Chloropidae,Tricimba,Tricimba melamonolica,1,Yellowknife,NT,NB,W,62.5107,-113.39479,Mesic,1,7-11.vi.2011,PanTrap
Drosophilidae,Paracoxenus,?Paracoxenus guttatus,1,Yellowknife,NT,NB,W,62.50293,-113.40479,Mesic,2,11-15.vi.2011,MalaiseTrap
Ephydridae,Allotrichoma,Allotrichoma bezzü,1,Yellowknife,NT,NB,W,62.50293,-113.40479,Mesic,2,18.vi.2011,Sweep
Chamaemyiidae,Chamaemyia,Chamaemyia herbarum,44,Yellowknife,NT,NB,W,62.50293,-113.40479,Mesic,2,18.vi.2011,Sweep
Clusiidae,Clusiodes,Clusiodes ater,1,Yellowknife,NT,NB,W,62.50293,-113.40479,Mesic,2,11-15.vi.2011,MalaiseTrap
Clusiidae,Clusiodes,Clusiodes clandestinus,1,Yellowknife,NT,NB,W,62.50293,-113.40479,Mesic,2,11-15.vi.2011,MalaiseTrap
Chloropidae,Conioscinella ,Conioscinella sp. A,22,Yellowknife,NT,NB,W,62.50293,-113.40479,Mesic,2,7-11.vi.2011,PanTrap
Chloropidae,Conioscinella ,Conioscinella sp. A,76,Yellowknife,NT,NB,W,62.50293,-113.40479,Mesic,2,11-15.vi.2011,PanTrap
Chloropidae,Conioscinella ,Conioscinella sp. A,37,Yellowknife,NT,NB,W,62.50293,-113.40479,Mesic,2,15-18.vi.2011,PanTrap
Chloropidae,Conioscinella ,Conioscinella sp. C,1,Yellowknife,NT,NB,W,62.50293,-113.40479,Mesic,2,15-18.vi.2011,PanTrap
Chloropidae,Dasyopa,Dasyopa sp. A,2,Yellowknife,NT,NB,W,62.50293,-113.40479,Mesic,2,11-15.vi.2011,PanTrap
Chloropidae,Dasyopa,Dasyopa sp. A,3,Yellowknife,NT,NB,W,62.50293,-113.40479,Mesic,2,15-18.vi.2011,PanTrap
Chloropidae,Incertella,Incertella incerta,1,Yellowknife,NT,NB,W,62.50293,-113.40479,Mesic,2,15-18.vi.2011,PanTrap
Chloropidae,Incertella,Incertella incerta,1,Yellowknife,NT,NB,W,62.50293,-113.40479,Mesic,2,14.vi.2011,Sweep
Chloropidae,Incertella,Incertella incerta,6,Yellowknife,NT,NB,W,62.50293,-113.40479,Mesic,2,18.vi.2011,Sweep
Chloropidae,Incertella,Incertella sp. A,1,Yellowknife,NT,NB,W,62.50293,-113.40479,Mesic,2,11-15.vi.2011,PanTrap
Chloropidae,Malloewia ,Malloewia sp. A,1,Yellowknife,NT,NB,W,62.50293,-113.40479,Mesic,2,14.vi.2011,Sweep
Lauxaniidae,Melanomyza,Melanomyza sp. A,1,Yellowknife,NT,NB,W,62.50293,-113.40479,Mesic,2,18.vi.2011,Sweep
Chloropidae,Meromyza,Meromyza pratorum,2,Yellowknife,NT,NB,W,62.50293,-113.40479,Mesic,2,18.vi.2011,Sweep
Chloropidae,Oscinella,Oscinella sp. A,1,Yellowknife,NT,NB,W,62.50293,-113.40479,Mesic,2,18.vi.2011,Sweep
Chloropidae,Oscinella,Oscinella sp. B,1,Yellowknife,NT,NB,W,62.50293,-113.40479,Mesic,2,14.vi.2011,Sweep
Chloropidae,Oscinella,Oscinella sp. B,2,Yellowknife,NT,NB,W,62.50293,-113.40479,Mesic,2,18.vi.2011,Sweep
Chloropidae,Oscinella,Oscinella sp. D,1,Yellowknife,NT,NB,W,62.50293,-113.40479,Mesic,2,7-11.vi.2011,PanTrap
Chloropidae,Oscinella,Oscinella sp. D,2,Yellowknife,NT,NB,W,62.50293,-113.40479,Mesic,2,11-15.vi.2011,PanTrap
Chloropidae,Oscinella,Oscinella sp. D,10,Yellowknife,NT,NB,W,62.50293,-113.40479,Mesic,2,15-18.vi.2011,PanTrap
Chloropidae,Oscinella,Oscinella sp. D,1,Yellowknife,NT,NB,W,62.50293,-113.40479,Mesic,2,18.vi.2011,Sweep
Ephydridae,Philygria,Philygria nigrescens,1,Yellowknife,NT,NB,W,62.50293,-113.40479,Mesic,2,7-11.vi.2011,PanTrap
Ephydridae,Philygria,Philygria nigrescens,1,Yellowknife,NT,NB,W,62.50293,-113.40479,Mesic,2,18.vi.2011,Sweep
Heleomyzidae,Suillia,Suillia apicalis,2,Yellowknife,NT,NB,W,62.50293,-113.40479,Mesic,2,11-15.vi.2011,MalaiseTrap
Clusiidae,Clusiodes,Clusiodes ater,2,Yellowknife,NT,NB,W,62.50714,-113.39443,Mesic,3,15-18.vi.2011,MalaiseTrap
Chloropidae,Conioscinella ,Conioscinella sp. A,7,Yellowknife,NT,NB,W,62.50714,-113.39443,Mesic,3,7-11.vi.2011,PanTrap
Chloropidae,Conioscinella ,Conioscinella sp. A,11,Yellowknife,NT,NB,W,62.50714,-113.39443,Mesic,3,11-15.vi.2011,PanTrap
Chloropidae,Conioscinella ,Conioscinella sp. A,15,Yellowknife,NT,NB,W,62.50714,-113.39443,Mesic,3,15-18.vi.2011,PanTrap
Chloropidae,Conioscinella ,Conioscinella sp. C,1,Yellowknife,NT,NB,W,62.50714,-113.39443,Mesic,3,15-18.vi.2011,PanTrap
Chloropidae,Dasyopa,Dasyopa sp. A,1,Yellowknife,NT,NB,W,62.50714,-113.39443,Mesic,3,11-15.vi.2011,PanTrap
Drosophilidae,Drosophila,Drosophila rellima Wheeler,1,Yellowknife,NT,NB,W,62.50714,-113.39443,Mesic,3,15-18.vi.2011,MalaiseTrap
Chloropidae,Malloewia ,Malloewia sp. A,1,Yellowknife,NT,NB,W,62.50714,-113.39443,Mesic,3,18.vi.2011,Sweep
Milichiidae,Neophyllomyza,Neophyllomyza quadricornis,3,Yellowknife,NT,NB,W,62.50714,-113.39443,Mesic,3,15-18.vi.2011,MalaiseTrap
Chloropidae,Oscinella,Oscinella sp. B,1,Yellowknife,NT,NB,W,62.50714,-113.39443,Mesic,3,14.vi.2011,Sweep
Chloropidae,Oscinella,Oscinella sp. B,3,Yellowknife,NT,NB,W,62.50714,-113.39443,Mesic,3,18.vi.2011,Sweep
Chloropidae,Oscinella,Oscinella sp. D,1,Yellowknife,NT,NB,W,62.50714,-113.39443,Mesic,3,7-11.vi.2011,PanTrap
Chloropidae,Oscinella,Oscinella sp. D,2,Yellowknife,NT,NB,W,62.50714,-113.39443,Mesic,3,11-15.vi.2011,PanTrap
Chloropidae,Oscinella,Oscinella sp. D,2,Yellowknife,NT,NB,W,62.50714,-113.39443,Mesic,3,15-18.vi.2011,PanTrap
Chloropidae,Oscinella,Oscinella sp. D,3,Yellowknife,NT,NB,W,62.50714,-113.39443,Mesic,3,14.vi.2011,Sweep
Heleomyzidae,Suillia,Suillia apicalis,1,Yellowknife,NT,NB,W,62.50714,-113.39443,Mesic,3,15-18.vi.2011,MalaiseTrap
Chloropidae,Tricimba,Tricimba cincta,3,Yellowknife,NT,NB,W,62.50714,-113.39443,Mesic,3,15-18.vi.2011,MalaiseTrap
Chloropidae,Tricimba,Tricimba cincta,1,Yellowknife,NT,NB,W,62.50714,-113.39443,Mesic,3,7-11.vi.2011,PanTrap
Chloropidae,Tricimba,Tricimba cincta,1,Yellowknife,NT,NB,W,62.50714,-113.39443,Mesic,3,11-15.vi.2011,PanTrap
Chloropidae,Tricimba,Tricimba melamonolica,5,Yellowknife,NT,NB,W,62.50714,-113.39443,Mesic,3,15-18.vi.2011,MalaiseTrap
Chloropidae,Aphanotrigonum ,Aphanotrigonum trilineatum,1,Yellowknife,NT,NB,W,62.5211,-113.38174,Wet,1,7-11.vi.2011,PanTrap
Chloropidae,Aphanotrigonum ,Aphanotrigonum trilineatum,2,Yellowknife,NT,NB,W,62.5211,-113.38174,Wet,1,11-15.vi.2011,PanTrap
Chamaemyiidae,Chamaemyia,Chamaemyia herbarum,2,Yellowknife,NT,NB,W,62.5211,-113.38174,Wet,1,14.vi.2011,Sweep
Clusiidae,Clusiodes,Clusiodes ater,1,Yellowknife,NT,NB,W,62.5211,-113.38174,Wet,1,7-11.vi.2011,MalaiseTrap
Chloropidae,Conioscinella ,Conioscinella sp. C,1,Yellowknife,NT,NB,W,62.5211,-113.38174,Wet,1,15-18.vi.2011,PanTrap
Chloropidae,Conioscinella ,Conioscinella sp. C,3,Yellowknife,NT,NB,W,62.5211,-113.38174,Wet,1,14.vi.2011,Sweep
Chloropidae,Conioscinella ,Conioscinella sp. C,2,Yellowknife,NT,NB,W,62.5211,-113.38174,Wet,1,18.vi.2011,Sweep
Sphaeroceridae,Coproica,Coproica sp. A,1,Yellowknife,NT,NB,W,62.5211,-113.38174,Wet,1,11-15.vi.2011,PanTrap
Sphaeroceridae,Dahlimosina ,Dahlimosina dahli,1,Yellowknife,NT,NB,W,62.5211,-113.38174,Wet,1,7-11.vi.2011,PanTrap
Diastatidae,Diastata,Diastata sp. C,1,Yellowknife,NT,NB,W,62.5211,-113.38174,Wet,1,7-11.vi.2011,PanTrap
Diastatidae,Diastata,Diastata sp. C,1,Yellowknife,NT,NB,W,62.5211,-113.38174,Wet,1,11-15.vi.2011,PanTrap
Drosophilidae,Drosophila,Drosophila rellima Wheeler,2,Yellowknife,NT,NB,W,62.5211,-113.38174,Wet,1,7-11.vi.2011,MalaiseTrap
Drosophilidae,Drosophila,Drosophila rellima Wheeler,2,Yellowknife,NT,NB,W,62.5211,-113.38174,Wet,1,11-15.vi.2011,PanTrap
Drosophilidae,Drosophila,Drosophila rellima Wheeler,1,Yellowknife,NT,NB,W,62.5211,-113.38174,Wet,1,15-18.vi.2011,PanTrap
Drosophilidae,0,Drosophilidae sp. A,8,Yellowknife,NT,NB,W,62.5211,-113.38174,Wet,1,7-11.vi.2011,MalaiseTrap
Opomyzidae,Geomyza,Geomyza apicalis (Meigen),2,Yellowknife,NT,NB,W,62.5211,-113.38174,Wet,1,11-15.vi.2011,PanTrap
Opomyzidae,Geomyza,Geomyza apicalis (Meigen),4,Yellowknife,NT,NB,W,62.5211,-113.38174,Wet,1,15-18.vi.2011,PanTrap
Ephydridae,Hyadina,Hyadina vockerhoti,1,Yellowknife,NT,NB,W,62.5211,-113.38174,Wet,1,11-15.vi.2011,PanTrap
Sphaeroceridae,Ischiolepta,Ischiolepta sp. A,1,Yellowknife,NT,NB,W,62.5211,-113.38174,Wet,1,7-11.vi.2011,MalaiseTrap
Chloropidae,Lasiosina,Lasiosina canadensis,4,Yellowknife,NT,NB,W,62.5211,-113.38174,Wet,1,7-11.vi.2011,PanTrap
Chloropidae,Lasiosina,Lasiosina canadensis,4,Yellowknife,NT,NB,W,62.5211,-113.38174,Wet,1,11-15.vi.2011,PanTrap
Chloropidae,Lasiosina,Lasiosina canadensis,3,Yellowknife,NT,NB,W,62.5211,-113.38174,Wet,1,15-18.vi.2011,PanTrap
Chloropidae,Malloewia ,Malloewia sp. A,2,Yellowknife,NT,NB,W,62.5211,-113.38174,Wet,1,14.vi.2011,Sweep
Milichiidae,Neophyllomyza,Neophyllomyza quadricornis,6,Yellowknife,NT,NB,W,62.5211,-113.38174,Wet,1,7-11.vi.2011,MalaiseTrap
Chloropidae,Oscinella,Oscinella sp. A,1,Yellowknife,NT,NB,W,62.5211,-113.38174,Wet,1,14.vi.2011,Sweep
Chloropidae,Oscinella,Oscinella sp. A,1,Yellowknife,NT,NB,W,62.5211,-113.38174,Wet,1,18.vi.2011,Sweep
Sciomyzidae,Pherbellia,Pherbellia schoenherri maculata (Cresson),2,Yellowknife,NT,NB,W,62.5211,-113.38174,Wet,1,7-11.vi.2011,PanTrap
Sciomyzidae,Pherbellia,Pherbellia schoenherri maculata (Cresson),1,Yellowknife,NT,NB,W,62.5211,-113.38174,Wet,1,11-15.vi.2011,PanTrap
Sciomyzidae,Pherbellia,Pherbellia schoenherri maculata (Cresson),1,Yellowknife,NT,NB,W,62.5211,-113.38174,Wet,1,15-18.vi.2011,PanTrap
Ephydridae,Philotelma,Philotelma defectum,1,Yellowknife,NT,NB,W,62.5211,-113.38174,Wet,1,7-11.vi.2011,PanTrap
Sphaeroceridae,Phthitia,Phtitia ovicercus,2,Yellowknife,NT,NB,W,62.5211,-113.38174,Wet,1,7-11.vi.2011,PanTrap
Sphaeroceridae,Pteremis,Pteremis wirthi,5,Yellowknife,NT,NB,W,62.5211,-113.38174,Wet,1,7-11.vi.2011,PanTrap
Sphaeroceridae,Pteremis,Pteremis wirthi,4,Yellowknife,NT,NB,W,62.5211,-113.38174,Wet,1,11-15.vi.2011,PanTrap
Sphaeroceridae,Pteremis,Pteremis wirthi,3,Yellowknife,NT,NB,W,62.5211,-113.38174,Wet,1,15-18.vi.2011,PanTrap
Sciomyzidae,Pteromicra,Pteromicra steyskali Foote,1,Yellowknife,NT,NB,W,62.5211,-113.38174,Wet,1,15-18.vi.2011,PanTrap
Sphaeroceridae,Pullimosina,Pullimosina pullula,2,Yellowknife,NT,NB,W,62.5211,-113.38174,Wet,1,11-15.vi.2011,PanTrap
Drosophilidae,Scaptomyza,Scaptomyza (Hemiscaptomyza) ?trochantera,1,Yellowknife,NT,NB,W,62.5211,-113.38174,Wet,1,7-11.vi.2011,MalaiseTrap
Ephydridae,Scatophila,Scatophila exilis (Cresson),1,Yellowknife,NT,NB,W,62.5211,-113.38174,Wet,1,11-15.vi.2011,PanTrap
Sciomyzidae,Sepedon,Sepedon borealis Steyskal,1,Yellowknife,NT,NB,W,62.5211,-113.38174,Wet,1,15-18.vi.2011,PanTrap
Sphaeroceridae,Spelobia,Spelobia bispina,1,Yellowknife,NT,NB,W,62.5211,-113.38174,Wet,1,11-15.vi.2011,PanTrap
Sphaeroceridae,Spelobia,Spelobia sp. H,1,Yellowknife,NT,NB,W,62.5211,-113.38174,Wet,1,11-15.vi.2011,PanTrap
Chloropidae,Thaumatomyia,Thaumatomyia glabra,1,Yellowknife,NT,NB,W,62.5211,-113.38174,Wet,1,14.vi.2011,Sweep
Chloropidae,Thaumatomyia,Thaumatomyia pulla (Adams),1,Yellowknife,NT,NB,W,62.5211,-113.38174,Wet,1,7-11.vi.2011,PanTrap
Chloropidae,Thaumatomyia,Thaumatomyia pulla (Adams),1,Yellowknife,NT,NB,W,62.5211,-113.38174,Wet,1,11-15.vi.2011,PanTrap
Chloropidae,Thaumatomyia,Thaumatomyia pulla (Adams),1,Yellowknife,NT,NB,W,62.5211,-113.38174,Wet,1,15-18.vi.2011,PanTrap
Micropezidae,Compsobata,Compsobata ( Trylophyrobata) kennicotti (Banks),1,Yellowknife,NT,NB,W,62.51923,-113.38494,Wet,2,11-15.vi.2011,MalaiseTrap
Micropezidae,Compsobata,Compsobata ( Trylophyrobata) kennicotti (Banks),1,Yellowknife,NT,NB,W,62.51923,-113.38494,Wet,2,15-18.vi.2011,PanTrap
Chloropidae,Conioscinella ,Conioscinella sp. A,6,Yellowknife,NT,NB,W,62.51923,-113.38494,Wet,2,15-18.vi.2011,PanTrap
Drosophilidae,Drosophila,Drosophila rellima Wheeler,1,Yellowknife,NT,NB,W,62.51923,-113.38494,Wet,2,11-15.vi.2011,PanTrap
Chloropidae,Elachiptera,Elachiptera decipens,2,Yellowknife,NT,NB,W,62.51923,-113.38494,Wet,2,11-15.vi.2011,MalaiseTrap
Opomyzidae,Geomyza,Geomyza apicalis (Meigen),1,Yellowknife,NT,NB,W,62.51923,-113.38494,Wet,2,7-11.vi.2011,PanTrap
Heleomyzidae,Heteromyza,Heteromyza oculata ,1,Yellowknife,NT,NB,W,62.51923,-113.38494,Wet,2,11-15.vi.2011,MalaiseTrap
Chloropidae,Lasiosina,Lasiosina canadensis,1,Yellowknife,NT,NB,W,62.51923,-113.38494,Wet,2,7-11.vi.2011,PanTrap
Chloropidae,Lasiosina,Lasiosina canadensis,5,Yellowknife,NT,NB,W,62.51923,-113.38494,Wet,2,11-15.vi.2011,PanTrap
Chloropidae,Lasiosina,Lasiosina canadensis,5,Yellowknife,NT,NB,W,62.51923,-113.38494,Wet,2,15-18.vi.2011,PanTrap
Milichiidae,Neophyllomyza,Neophyllomyza quadricornis,2,Yellowknife,NT,NB,W,62.51923,-113.38494,Wet,2,11-15.vi.2011,MalaiseTrap
Sciomyzidae,Pherbellia,Pherbellia ?byanti,1,Yellowknife,NT,NB,W,62.51923,-113.38494,Wet,2,10.vi.2011,Sweep
Sciomyzidae,Pherbellia,Pherbellia schoenherri maculata (Cresson),1,Yellowknife,NT,NB,W,62.51923,-113.38494,Wet,2,11-15.vi.2011,PanTrap
Ephydridae,Philotelma,Philotelma defectum,1,Yellowknife,NT,NB,W,62.51923,-113.38494,Wet,2,11-15.vi.2011,PanTrap
Milichiidae,Phyllomyza,Phyllomyza sp. C,1,Yellowknife,NT,NB,W,62.51923,-113.38494,Wet,2,11-15.vi.2011,MalaiseTrap
Sphaeroceridae,Pteremis,Pteremis wirthi,1,Yellowknife,NT,NB,W,62.51923,-113.38494,Wet,2,7-11.vi.2011,PanTrap
Sphaeroceridae,Pteremis,Pteremis wirthi,2,Yellowknife,NT,NB,W,62.51923,-113.38494,Wet,2,11-15.vi.2011,PanTrap
Sphaeroceridae,Pteremis,Pteremis wirthi,1,Yellowknife,NT,NB,W,62.51923,-113.38494,Wet,2,15-18.vi.2011,PanTrap
Sphaeroceridae,Pullimosina,Pullimosina pullula,2,Yellowknife,NT,NB,W,62.51923,-113.38494,Wet,2,11-15.vi.2011,PanTrap
Sphaeroceridae,Rachispoda,Rachispoda sp. D,1,Yellowknife,NT,NB,W,62.51923,-113.38494,Wet,2,11-15.vi.2011,MalaiseTrap
Drosophilidae,Scaptomyza,Scaptomyza (Hemiscaptomyza) ?trochantera,1,Yellowknife,NT,NB,W,62.51923,-113.38494,Wet,2,7-11.vi.2011,PanTrap
Ephydridae,Scatophila,Scatophila exilis (Cresson),1,Yellowknife,NT,NB,W,62.51923,-113.38494,Wet,2,11-15.vi.2011,PanTrap
Sphaeroceridae,Spelobia,Spelobia sp. B,1,Yellowknife,NT,NB,W,62.51923,-113.38494,Wet,2,11-15.vi.2011,MalaiseTrap
Sphaeroceridae,Spelobia,Spelobia sp. C,1,Yellowknife,NT,NB,W,62.51923,-113.38494,Wet,2,7-11.vi.2011,PanTrap
Heleomyzidae,Tephroclamys,Tephroclamys rufiventris,1,Yellowknife,NT,NB,W,62.51923,-113.38494,Wet,2,11-15.vi.2011,MalaiseTrap
Chloropidae,Thaumatomyia,Thaumatomyia glabra,1,Yellowknife,NT,NB,W,62.51923,-113.38494,Wet,2,18.vi.2011,Sweep
Chloropidae,Tricimba,Tricimba melamonolica,1,Yellowknife,NT,NB,W,62.51923,-113.38494,Wet,2,11-15.vi.2011,MalaiseTrap
Chloropidae,Aphanotrigonum ,Aphanotrigonum scabrum,1,Yellowknife,NT,NB,W,62.51591,-113.39146,Wet,3,14.vi.2011,Sweep
Ephydridae,Coenia,Coenia sp. A,1,Yellowknife,NT,NB,W,62.51591,-113.39146,Wet,3,7-11.vi.2011,PanTrap
Chloropidae,Conioscinella ,Conioscinella sp. A,2,Yellowknife,NT,NB,W,62.51591,-113.39146,Wet,3,7-11.vi.2011,PanTrap
Chloropidae,Conioscinella ,Conioscinella sp. A,2,Yellowknife,NT,NB,W,62.51591,-113.39146,Wet,3,11-15.vi.2011,PanTrap
Chloropidae,Conioscinella ,Conioscinella sp. C,1,Yellowknife,NT,NB,W,62.51591,-113.39146,Wet,3,11-15.vi.2011,PanTrap
Chloropidae,Conioscinella ,Conioscinella sp. C,2,Yellowknife,NT,NB,W,62.51591,-113.39146,Wet,3,14.vi.2011,Sweep
Sphaeroceridae,Copromyza,Copromyza sp. A,1,Yellowknife,NT,NB,W,62.51591,-113.39146,Wet,3,7-11.vi.2011,PanTrap
Sphaeroceridae,Copromyza,Copromyza sp. A,1,Yellowknife,NT,NB,W,62.51591,-113.39146,Wet,3,11-15.vi.2011,PanTrap
Diastatidae,Diastata,Diastata sp. C,1,Yellowknife,NT,NB,W,62.51591,-113.39146,Wet,3,7-11.vi.2011,PanTrap
Drosophilidae,Drosophila,Drosophila rellima Wheeler,1,Yellowknife,NT,NB,W,62.51591,-113.39146,Wet,3,15-18.vi.2011,PanTrap
Drosophilidae,0,Drosophilidae sp. A,31,Yellowknife,NT,NB,W,62.51591,-113.39146,Wet,3,15-18.vi.2011,MalaiseTrap
Opomyzidae,Geomyza,Geomyza apicalis (Meigen),4,Yellowknife,NT,NB,W,62.51591,-113.39146,Wet,3,11-15.vi.2011,PanTrap
Opomyzidae,Geomyza,Geomyza apicalis (Meigen),1,Yellowknife,NT,NB,W,62.51591,-113.39146,Wet,3,15-18.vi.2011,PanTrap
Chloropidae,Incertella,Incertella incerta,1,Yellowknife,NT,NB,W,62.51591,-113.39146,Wet,3,18.vi.2011,Sweep
Chloropidae,Lasiosina,Lasiosina canadensis,3,Yellowknife,NT,NB,W,62.51591,-113.39146,Wet,3,7-11.vi.2011,PanTrap
Chloropidae,Lasiosina,Lasiosina canadensis,1,Yellowknife,NT,NB,W,62.51591,-113.39146,Wet,3,11-15.vi.2011,PanTrap
Sphaeroceridae,0,Limosininae sp. D,1,Yellowknife,NT,NB,W,62.51591,-113.39146,Wet,3,7-11.vi.2011,PanTrap
Chloropidae,Malloewia ,Malloewia sp. A,1,Yellowknife,NT,NB,W,62.51591,-113.39146,Wet,3,15-18.vi.2011,MalaiseTrap
Chloropidae,Malloewia ,Malloewia sp. A,4,Yellowknife,NT,NB,W,62.51591,-113.39146,Wet,3,14.vi.2011,Sweep
Chloropidae,Malloewia ,Malloewia sp. A,4,Yellowknife,NT,NB,W,62.51591,-113.39146,Wet,3,18.vi.2011,Sweep
Chloropidae,Olcella,Olcella sp. A,1,Yellowknife,NT,NB,W,62.51591,-113.39146,Wet,3,14.vi.2011,Sweep
Chloropidae,Olcella,Olcella sp. A,1,Yellowknife,NT,NB,W,62.51591,-113.39146,Wet,3,18.vi.2011,Sweep
Ephydridae,Philotelma,Philotelma defectum,1,Yellowknife,NT,NB,W,62.51591,-113.39146,Wet,3,14.vi.2011,Sweep
Sphaeroceridae,Phthitia,Phtitia ovicercus,1,Yellowknife,NT,NB,W,62.51591,-113.39146,Wet,3,15-18.vi.2011,PanTrap
Sphaeroceridae,Phthitia,Phtitia quadricercis,1,Yellowknife,NT,NB,W,62.51591,-113.39146,Wet,3,7-11.vi.2011,PanTrap
Milichiidae,Phyllomyza,Phyllomyza sp. D,1,Yellowknife,NT,NB,W,62.51591,-113.39146,Wet,3,15-18.vi.2011,MalaiseTrap
Sphaeroceridae,Pseudocollinella,Pseudocollinella arctopellucida,1,Yellowknife,NT,NB,W,62.51591,-113.39146,Wet,3,14.vi.2011,Sweep
Chloropidae,Pseudopachyceata,Pseudopachyceata ruficeps,1,Yellowknife,NT,NB,W,62.51591,-113.39146,Wet,3,15-18.vi.2011,MalaiseTrap
Ephydridae,Psilopa,Psilopa girschneri,1,Yellowknife,NT,NB,W,62.51591,-113.39146,Wet,3,14.vi.2011,Sweep
Ephydridae,Psilopa,Psilopa obscuripes,1,Yellowknife,NT,NB,W,62.51591,-113.39146,Wet,3,18.vi.2011,Sweep
Sphaeroceridae,Pteremis,Pteremis wirthi,1,Yellowknife,NT,NB,W,62.51591,-113.39146,Wet,3,7-11.vi.2011,PanTrap
Sphaeroceridae,Pteremis,Pteremis wirthi,3,Yellowknife,NT,NB,W,62.51591,-113.39146,Wet,3,11-15.vi.2011,PanTrap
Sphaeroceridae,Pteremis,Pteremis wirthi,1,Yellowknife,NT,NB,W,62.51591,-113.39146,Wet,3,15-18.vi.2011,PanTrap
Sphaeroceridae,Pullimosina,Pullimosina pullula,1,Yellowknife,NT,NB,W,62.51591,-113.39146,Wet,3,15-18.vi.2011,PanTrap
Sphaeroceridae,Rachispoda,Rachispoda sp. A,1,Yellowknife,NT,NB,W,62.51591,-113.39146,Wet,3,15-18.vi.2011,PanTrap
Chloropidae,Rhopalopterum,Rhopalopterum sp. D,1,Yellowknife,NT,NB,W,62.51591,-113.39146,Wet,3,14.vi.2011,Sweep
Chloropidae,Rhopalopterum,Rhopalopterum sp. D,1,Yellowknife,NT,NB,W,62.51591,-113.39146,Wet,3,18.vi.2011,Sweep
Drosophilidae,Scaptomyza,Scaptomyza (Hemiscaptomyza) ?trochantera,4,Yellowknife,NT,NB,W,62.51591,-113.39146,Wet,3,15-18.vi.2011,MalaiseTrap
Drosophilidae,Scaptomyza,Scaptomyza (Hemiscaptomyza) ?trochantera,1,Yellowknife,NT,NB,W,62.51591,-113.39146,Wet,3,7-11.vi.2011,PanTrap
Ephydridae,Scatophila,Scatophila exilis (Cresson),1,Yellowknife,NT,NB,W,62.51591,-113.39146,Wet,3,7-11.vi.2011,PanTrap
Ephydridae,Scatophila,Scatophila exilis (Cresson),1,Yellowknife,NT,NB,W,62.51591,-113.39146,Wet,3,15-18.vi.2011,PanTrap
